date,year_station,month_station,day_station,year_month_station,iso_year_station,iso_week_station,week_id_station,doy_station,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z,year_s2,month_s2,day_s2,year_month_s2,doy_s2,iso_year_s2,iso_week_s2,week_id_s2,image_id,datetime_utc,cloudy_pixel_percentage,valid_pixel_pct,is_valid_satellite_obs,n_obs_same_date,selected_from_duplicates,NDVI_mean,NDVI_median,NDVI_stdDev,EVI_mean,EVI_median,EVI_stdDev,SAVI_mean,SAVI_median,SAVI_stdDev,NDRE_mean,NDRE_median,NDRE_stdDev,ndvi_evi_diff,ndvi_savi_diff,flag_low_valid_pixel_pct,flag_high_scene_cloudiness,has_satellite_obs,is_merge_ready,year,month,day,year_month,doy,iso_year,iso_week,week_id,et_base_out_mm_d_w1_mean,et_base_out_mm_d_w1_sum,et_base_out_mm_d_w3_mean,et_base_out_mm_d_w5_mean,et_base_out_mm_d_w7_mean,et_base_out_mm_d_w3_sum,et_base_out_mm_d_w5_sum,et_base_out_mm_d_w7_sum,temp_out_mean_w1_mean,temp_out_mean_w1_sum,temp_out_mean_w3_mean,temp_out_mean_w5_mean,temp_out_mean_w7_mean,rh_out_mean_w1_mean,rh_out_mean_w1_sum,rh_out_mean_w3_mean,rh_out_mean_w5_mean,rh_out_mean_w7_mean,rad_out_mean_w1_mean,rad_out_mean_w1_sum,rad_out_mean_w3_mean,rad_out_mean_w5_mean,rad_out_mean_w7_mean,vpd_out_mean_w1_mean,vpd_out_mean_w1_sum,vpd_out_mean_w3_mean,vpd_out_mean_w5_mean,vpd_out_mean_w7_mean
2025-01-11,2025,1,11,2025-01,2025,2,2025-W02,11,285,98.95833333333334,True,True,True,True,True,True,True,1.96,1.96,1.95,1.96,-0.01,14.90280701754386,8.0,21.3,13.3,69.89473684210526,50,94,44,118.82736842105264,846.05,1015.97,315.6155087719298,26.99,0.582140350877193,1.2,69.17420594644506,9.12680701754386,0.01649451659196,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,1,11,2025-01,11,2025,2,2025-W02,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,14.90280701754386,,14.90280701754386,14.90280701754386,14.90280701754386,69.89473684210526,,69.89473684210526,69.89473684210526,69.89473684210526,118.82736842105264,,118.82736842105264,118.82736842105264,118.82736842105264,0.582140350877193,,0.582140350877193,0.582140350877193,0.582140350877193
2025-01-12,2025,1,12,2025-01,2025,2,2025-W02,12,285,98.95833333333334,True,True,True,True,True,True,True,2.26,2.26,2.22,2.26,-0.0399999999999995,15.807017543859647,11.7,22.4,10.7,72.53684210526316,50,88,38,128.4434385964912,803.24,1098.19,341.0946666666666,29.16,0.5338245614035088,1.31,68.56626227393042,10.706105263157896,0.0175952934980186,False,False,False,False,2025.0,1.0,12.0,2025-01,12.0,2025.0,2.0,2025-W02,20250112T152651_20250112T152928_T18NXL,2025-01-12 15:31:38,2.314446,98.8325855184621,True,2.0,True,0.5520802283301408,0.6149061153769584,0.2750135861293731,0.4041523966372369,0.4044415246627506,0.2312541834383144,0.3619776931391283,0.3732859064071626,0.2052005252083275,0.412565829660201,0.4411256525612198,0.2233775550908463,0.1479278316929039,0.1901025351910125,False,False,True,True,2025,1,12,2025-01,12,2025,2,2025-W02,2.26,2.26,2.11,2.11,2.11,4.22,4.22,4.22,15.807017543859647,,15.354912280701754,15.354912280701754,15.354912280701754,72.53684210526316,,71.21578947368421,71.21578947368421,71.21578947368421,128.4434385964912,,123.63540350877193,123.63540350877193,123.63540350877193,0.5338245614035088,,0.5579824561403508,0.5579824561403508,0.5579824561403508
2025-02-10,2025,2,10,2025-02,2025,7,2025-W07,41,39,13.541666666666666,False,False,True,True,True,True,False,2.16,2.16,2.11,2.16,-0.0500000000000002,13.366666666666664,12.4,14.0,1.5999999999999996,77.05128205128206,72,83,11,0.0,0.0,1136.3,0.0,30.08,0.3525641025641026,0.44,0.0,9.412307692307692,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,2,10,2025-02,41,2025,7,2025-W07,2.16,2.16,2.1266666666666665,2.1266666666666665,2.1266666666666665,6.38,6.38,6.38,13.366666666666664,,14.692163742690056,14.692163742690056,14.692163742690056,77.05128205128206,,73.16095366621683,73.16095366621683,73.16095366621683,0.0,,82.42360233918129,82.42360233918129,82.42360233918129,0.3525641025641026,,0.48950967161493475,0.48950967161493475,0.48950967161493475
2025-02-11,2025,2,11,2025-02,2025,7,2025-W07,42,286,99.30555555555556,True,True,True,True,True,True,True,2.19,2.19,2.12,2.19,-0.0699999999999998,15.624125874125872,11.2,22.2,11.0,67.64335664335664,48,84,36,120.66003496503497,1014.66,1035.26,313.62905594405595,26.91,0.6160489510489511,1.29,74.33248797373955,9.472727272727273,0.0181501687831817,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,2,11,2025-02,42,2025,7,2025-W07,2.19,2.19,2.203333333333333,2.1425,2.1425,6.609999999999999,8.57,8.57,15.624125874125872,,14.932603361550727,14.92515427554901,14.92515427554901,67.64335664335664,,72.4104935999673,71.78155441050178,71.78155441050178,120.66003496503497,,83.03449118717539,91.98271049564471,91.98271049564471,0.6160489510489511,,0.5008125383388541,0.5211444914734389,0.5211444914734389
2025-02-12,2025,2,12,2025-02,2025,7,2025-W07,43,233,80.90277777777779,True,True,True,True,True,True,True,1.83,1.83,1.77,1.83,-0.06,15.206437768240344,11.8,21.5,9.7,75.05150214592274,54,91,37,107.47738197424891,845.11,751.27,284.1731330472103,19.86,0.4763519313304721,1.15,51.19705847777634,10.606351931330472,0.0170268382648031,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,2,12,2025-02,43,2025,7,2025-W07,1.83,1.83,2.06,2.08,2.08,6.18,10.4,10.4,15.206437768240344,,14.732410103010958,14.981410974087277,14.981410974087277,75.05150214592274,,73.24871361352048,72.43554395758596,72.43554395758596,107.47738197424891,,76.04580564642795,95.08164479136555,95.08164479136555,0.4763519313304721,,0.48165499498117526,0.5121859794448456,0.5121859794448456
2025-03-10,2025,3,10,2025-03,2025,11,2025-W11,69,282,97.91666666666666,True,True,True,True,True,True,True,1.89,1.89,1.84,1.89,-0.0499999999999998,14.76241134751773,10.8,20.9,10.099999999999998,70.60283687943263,52,90,38,106.75574468085108,913.72,903.15,283.5704964539007,23.99,0.5321631205673759,1.16,56.81147022785575,9.247127659574469,0.0177039653055692,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,3,10,2025-03,69,2025,11,2025-W11,1.89,1.89,1.97,2.066,2.0483333333333333,5.91,10.33,12.29,14.76241134751773,,15.197658329961314,14.953331840082052,14.944911036325687,70.60283687943263,,71.09923188957067,72.57716396505144,72.13009277789375,106.75574468085108,,111.63105387337832,92.66732004332523,97.02732810627981,0.5321631205673759,,0.5415213343155997,0.5021905333828821,0.5155155029652673
2025-03-11,2025,3,11,2025-03,2025,11,2025-W11,70,283,98.26388888888889,True,True,True,True,True,True,True,1.81,1.81,1.75,1.81,-0.06,15.268197879858656,11.0,22.6,11.6,75.96466431095406,49,92,43,98.14197879858658,869.46,833.23,259.2267137809187,22.01,0.4629328621908127,1.4,45.43314714629975,10.811342756183748,0.0184426686944493,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,3,11,2025-03,70,2025,11,2025-W11,1.81,1.81,1.8433333333333335,1.9760000000000002,2.0142857142857142,5.53,9.88,14.1,15.268197879858656,,15.079015665205576,14.845567907281852,14.99109487111611,75.96466431095406,,73.87300111210315,73.26272840618962,72.67788871118807,98.14197879858658,,104.12503515122886,86.60702808374431,97.18656391946648,0.4629328621908127,,0.4904826380295535,0.4880121935403429,0.5080036971403452
2025-03-12,2025,3,12,2025-03,2025,11,2025-W11,71,285,98.95833333333334,True,True,True,True,True,True,True,2.43,2.43,2.35,2.43,-0.08,15.76736842105263,11.7,23.1,11.400000000000002,72.71578947368421,50,91,41,143.16515789473684,827.92,1224.06,377.3315789473684,32.26,0.5365263157894736,1.34,76.81187471468142,10.671754385964912,0.0169734035552608,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,3,12,2025-03,71,2025,11,2025-W11,2.43,2.43,2.0433333333333334,2.0300000000000002,2.0814285714285714,6.13,10.15,14.57,15.76736842105263,,15.265992549476339,15.325708258159048,15.114603643045935,72.71578947368421,,73.09443022135696,72.39562989067005,73.08089622998507,143.16515789473684,,116.02096045805816,115.24005966269166,100.66339098713567,0.5365263157894736,,0.5105407661825541,0.5248046361854171,0.5014874064135281
2025-04-10,2025,4,10,2025-04,2025,15,2025-W15,100,282,97.91666666666666,True,True,True,True,True,True,True,2.21,2.21,2.19,2.21,-0.02,15.15,9.2,22.0,12.8,67.8936170212766,45,90,45,141.97556737588653,865.79,1201.11,374.1735815602837,31.66,0.6239007092198582,1.4,88.57865717770737,8.902836879432623,0.0155660585891439,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,4,10,2025-04,100,2025,15,2025-W15,2.21,2.21,2.15,2.0340000000000003,2.0742857142857143,6.45,10.170000000000002,14.52,15.15,,15.39518876697043,15.230883083333874,15.020743993923128,67.8936170212766,,72.19135693530495,72.44568196625406,72.41757836084413,141.97556737588653,,127.76090135640332,119.50316614486198,102.59655224133499,0.6239007092198582,,0.5411199624000481,0.5263749878195985,0.5143554275301495
2025-04-11,2025,4,11,2025-04,2025,15,2025-W15,101,283,98.26388888888889,True,True,True,True,True,True,True,2.1,2.1,2.01,2.1,-0.0900000000000003,15.00106007067138,9.3,22.3,13.0,75.39929328621908,45,91,46,127.4813074204947,837.73,1082.32,336.4620141342756,28.57,0.4724734982332155,1.46,60.23153927630511,10.451766784452296,0.0164730033170525,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,4,11,2025-04,101,2025,15,2025-W15,2.1,2.1,2.2466666666666666,2.088,2.0657142857142854,6.74,10.440000000000001,14.459999999999999,15.00106007067138,,15.306142830574672,15.189807543820077,15.254228765923802,75.39929328621908,,72.00289992705996,72.51524019431332,72.18157996583514,127.4813074204947,,137.54067756370603,123.50395123411116,120.80816758711993,0.4724734982332155,,0.5443001744141824,0.5255993012001472,0.5314853411971656
2025-04-12,2025,4,12,2025-04,2025,15,2025-W15,102,284,98.61111111111111,True,True,True,True,True,True,True,2.06,2.06,1.99,2.06,-0.07,15.026760563380282,10.8,22.5,11.7,75.0669014084507,53,91,38,121.94017605633805,914.2,1038.93,316.8789788732395,27.0,0.4690140845070422,1.24,57.19166003769094,10.455176056338027,0.0168935298161965,False,False,False,False,2025.0,4.0,12.0,2025-04,102.0,2025.0,15.0,2025-W15,20250412T152711_20250412T152718_T18NWL,2025-04-12 15:32:07,33.342022,31.54324290948009,True,2.0,True,0.4333659677093073,0.4339279640952563,0.2989574119326945,0.1918644036073452,0.1546261032259501,0.1722821112368134,0.1734007084119031,0.122564815586642,0.1538198769127708,0.3033168501956582,0.3009020941082426,0.2510115388681249,0.2415015641019621,0.2599652592974042,True,False,True,True,2025,4,12,2025-04,102,2025,15,2025-W15,2.06,2.06,2.1233333333333335,2.122,2.047142857142857,6.37,10.61,14.33,15.026760563380282,,15.059273544683888,15.242677386992591,15.168890864388716,75.0669014084507,,72.78660390531546,73.40805310011693,73.24208636084857,121.94017605633805,,130.4656836175731,126.54083750920854,120.99104488587753,0.4690140845070422,,0.5217960973200385,0.5129694939880804,0.5104803602626072
2025-05-10,2025,5,10,2025-05,2025,19,2025-W19,130,286,99.30555555555556,True,True,True,True,True,True,True,2.0,2.0,1.9,2.0,-0.1,15.004895104895104,9.8,20.8,11.0,67.56293706293707,52,86,34,114.26916083916085,942.46,980.43,300.91202797202794,25.82,0.5896853146853147,1.18,67.3828460682674,8.871083916083917,0.0175025351136961,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,5,10,2025-05,130,2025,19,2025-W19,2.0,2.0,2.0533333333333332,2.16,2.0714285714285716,6.16,10.8,14.5,15.004895104895104,,15.010905246315588,15.190016831999879,15.1400990553394,67.56293706293707,,72.67637725253562,71.72770765051352,72.17229134899348,114.26916083916085,,121.23021477199786,129.7662739173234,121.96129900943637,0.5896853146853147,,0.510390965808524,0.5383199844869808,0.5266708435990133
2025-05-11,2025,5,11,2025-05,2025,19,2025-W19,131,277,96.18055555555556,True,True,True,True,True,True,True,1.84,1.84,1.79,1.84,-0.05,14.552707581227436,9.2,21.2,12.0,75.50180505415162,46,93,47,114.11898916967507,592.19,948.33,304.7988086642599,25.33,0.4726353790613718,1.33,53.936671704309965,9.92072202166065,0.0161235217152531,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,5,11,2025-05,131,2025,19,2025-W19,1.84,1.84,1.9666666666666668,2.0420000000000003,2.0642857142857145,5.9,10.21,14.450000000000001,14.552707581227436,,14.86145441650094,14.947084664034842,15.110141374440783,75.50180505415162,,72.71054784184646,72.284910766607,72.87214394538191,114.11898916967507,,116.77610868839132,123.95704017231105,123.01319107926837,0.4726353790613718,,0.5104449260845761,0.5255417971413605,0.518166880526727
2025-05-12,2025,5,12,2025-05,2025,20,2025-W20,132,285,98.95833333333334,True,True,True,True,True,True,True,1.36,1.36,1.26,1.36,-0.1,13.836491228070177,10.3,20.4,10.099999999999998,83.34035087719299,55,94,39,61.99582456140352,667.75,530.06,165.5835789473684,14.16,0.2917894736842105,1.08,18.089729019390585,10.916385964912282,0.0219369612328164,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,5,12,2025-05,132,2025,20,2025-W20,1.36,1.36,1.7333333333333334,1.8719999999999999,2.0,5.2,9.36,14.0,13.836491228070177,,14.464697971397571,14.684382909648875,14.905611852756717,83.34035087719299,,75.46836433142722,75.3742575377903,73.92581345484462,61.99582456140352,,96.79465819007982,107.96109160941444,117.84945475967079,0.2917894736842105,,0.45137005581029893,0.4591195500342309,0.49371782502578376
2025-06-10,2025,6,10,2025-06,2025,24,2025-W24,161,285,98.95833333333334,True,True,True,True,True,True,True,1.74,1.74,1.71,1.74,-0.03,14.196140350877194,8.2,21.2,13.0,74.43508771929825,50,94,44,100.99161403508772,888.02,863.48,268.432701754386,22.95,0.4776842105263157,1.26,48.242099420129264,9.402666666666669,0.0172291532977725,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,6,10,2025-06,161,2025,24,2025-W24,1.74,1.74,1.6466666666666667,1.8,1.9014285714285715,4.94,9.0,13.31,14.196140350877194,,14.195113053391601,14.523398965690038,14.68115069987451,74.43508771929825,,77.75908121688094,75.18141642440612,74.17142748993233,100.99161403508772,,92.36880925538877,102.66315293233303,111.82466277972092,0.4776842105263157,,0.41403635442396597,0.460161692492851,0.4853118099881898
2025-06-11,2025,6,11,2025-06,2025,24,2025-W24,162,280,97.2222222222222,True,True,True,True,True,True,True,1.42,1.42,1.41,1.42,-0.01,13.890357142857145,10.3,20.3,10.0,78.06071428571428,54,92,38,80.31049999999999,509.96,674.61,214.50021428571424,18.02,0.3915357142857142,1.09,31.44442898214285,9.897928571428572,0.0176813741665162,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,6,11,2025-06,162,2025,24,2025-W24,1.42,1.42,1.5066666666666668,1.672,1.7885714285714285,4.5200000000000005,8.36,12.52,13.890357142857145,,13.974329573934838,14.29611828158541,14.501201720282674,78.06071428571428,,78.61205096073517,75.78017899985885,75.62386995628057,80.31049999999999,,81.09931286549708,94.33721772106543,103.01536744030855,0.3915357142857142,,0.38700313283208004,0.4446660184485854,0.45211681071188353
2025-06-12,2025,6,12,2025-06,2025,24,2025-W24,163,285,98.95833333333334,True,True,True,True,True,True,True,1.73,1.73,1.69,1.73,-0.04,14.02842105263158,9.3,21.1,11.8,79.48771929824561,51,95,44,101.63733333333332,629.69,869.0,271.4617543859649,23.21,0.3828421052631579,1.19,38.91105066666666,10.27557894736842,0.01702130450753,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,6,12,2025-06,163,2025,24,2025-W24,1.73,1.73,1.63,1.6179999999999999,1.7357142857142858,4.89,8.09,12.15,14.02842105263158,,14.038306182121973,14.100823471132708,14.36225328913413,79.48771929824561,,77.32784043441939,78.16513544692054,76.2079308151415,101.63733333333332,,94.31314912280702,91.81085221989993,99.32337114214265,0.3828421052631579,,0.4173540100250625,0.40329737656415404,0.4393123260018753
2025-07-10,2025,7,10,2025-07,2025,28,2025-W28,191,284,98.61111111111111,True,True,True,True,True,True,True,1.91,1.91,1.84,1.91,-0.0699999999999998,14.427464788732394,9.1,20.7,11.6,75.48239436619718,52,92,40,114.56792253521128,1035.44,976.12,298.9986971830986,25.47,0.4558450704225352,1.13,52.22522271622695,9.899471830985917,0.0166713331073362,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,7,10,2025-07,191,2025,28,2025-W28,1.91,1.91,1.6866666666666665,1.6320000000000001,1.7142857142857142,5.06,8.16,12.0,14.427464788732394,,14.115414328073706,14.0757749126337,14.276639607041576,75.48239436619718,,77.67694265005235,78.16125330932967,76.26728695196243,114.56792253521128,,98.83858528951487,91.90063889300717,98.27019206769594,0.4558450704225352,,0.41007429665713563,0.3999393148363867,0.43743103827551716
2025-07-11,2025,7,11,2025-07,2025,28,2025-W28,192,285,98.95833333333334,True,True,True,True,True,True,True,2.31,2.31,2.23,2.31,-0.08,14.623508771929824,9.0,23.9,14.9,77.59298245614035,43,95,52,146.8943859649123,933.05,1255.95,368.0195087719298,31.47,0.4629824561403508,1.65,68.00952360726376,10.317614035087718,0.0157255839617436,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,7,11,2025-07,192,2025,28,2025-W28,2.31,2.31,1.9833333333333332,1.8219999999999998,1.7585714285714287,5.949999999999999,9.11,12.31,14.623508771929824,,14.359798204431266,14.23317842140563,14.222155845189391,77.59298245614035,,77.52103204019438,77.01177962511913,77.7001505795629,146.8943859649123,,121.03321394448562,108.88035117370892,102.93093851423188,0.4629824561403508,,0.4338898772753479,0.43417791132761474,0.41933062991195086
2025-07-12,2025,7,12,2025-07,2025,28,2025-W28,193,285,98.95833333333334,True,True,True,True,True,True,True,2.27,2.27,2.19,2.27,-0.08,15.032280701754384,10.0,22.7,12.7,73.40350877192982,47,91,44,137.00470175438596,776.76,1171.39,364.77101754385967,31.19,0.508421052631579,1.43,69.65607468144044,10.0779649122807,0.0165687744357089,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,7,12,2025-07,193,2025,28,2025-W28,2.27,2.27,2.1633333333333336,1.9280000000000002,1.82,6.49,9.64,12.74,15.032280701754384,,14.6944180874722,14.400406491581066,14.290666290978958,73.40350877192982,,75.49296186475578,76.80546383564544,77.40039396781692,137.00470175438596,,132.82233675150317,116.08296871756856,106.20032602633344,0.508421052631579,,0.475749526398155,0.4403252797486674,0.42444286899340905
2025-07-30,2025,7,30,2025-07,2025,31,2025-W31,211,44,15.27777777777778,False,False,True,True,True,True,False,2.42,2.42,1.98,2.42,-0.4399999999999999,17.452272727272728,13.0,20.6,7.600000000000001,54.11363636363637,45,69,24,353.03818181818184,1432.37,466.01,793.4502272727273,10.47,0.9288636363636364,1.33,327.92432933884305,7.999318181818182,0.006854782640044,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,7,30,2025-07,211,2025,31,2025-W31,2.42,2.42,2.3333333333333335,2.128,1.9714285714285713,7.0,10.64,13.799999999999999,17.452272727272728,,15.702687400318979,15.11278960846418,14.807206505150749,54.11363636363637,,68.37004253056885,72.01604825122986,73.22514903730884,353.03818181818184,,212.31242317916,170.62850508120496,147.77780563444463,0.9288636363636364,,0.6334223817118554,0.5477908641642519,0.5154534636618985
2025-07-31,2025,7,31,2025-07,2025,31,2025-W31,212,82,28.47222222222222,False,False,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0,15.168292682926827,12.3,22.9,10.599999999999998,73.01219512195122,51,85,34,5.125121951219512,47.08,12.61,13.68878048780488,0.34,0.498170731707317,1.37,2.5531857525282566,10.205731707317073,0.0,False,True,False,False,2025.0,7.0,31.0,2025-07,212.0,2025.0,31.0,2025-W31,20250731T152711_20250731T152713_T18NXL,2025-07-31 15:32:02,62.48796,86.12974931050094,True,2.0,True,0.5182299531465145,0.5740173111609218,0.2732050533280142,0.4321201852866444,0.4258417090899057,0.2600600728418228,0.3717106176043467,0.3807059622390853,0.2219199581396469,0.3372219075624669,0.3550883926438803,0.1976404736988932,0.0861097678598701,0.1465193355421678,False,True,True,False,2025,7,31,2025-07,212,2025,31,2025-W31,0.0,0.0,1.5633333333333332,1.782,1.7228571428571429,4.6899999999999995,8.91,12.06,15.168292682926827,,15.88428203731798,15.340763934523233,14.94608540972927,73.01219512195122,,66.84311341917247,70.72094341597099,73.02187866625925,5.125121951219512,,165.05600184126243,151.32606280478217,134.0825924796063,0.498170731707317,,0.6451518069008441,0.5708565894530837,0.5183801095448987
2025-08-01,2025,8,1,2025-08,2025,31,2025-W31,213,239,82.98611111111111,True,True,True,True,True,True,True,0.92,0.92,0.92,0.92,0.0,17.22845188284519,10.7,28.2,17.5,69.31380753138075,38,94,56,36.50255230125524,208.37,261.72,97.49410041841004,6.99,0.7417573221757322,2.33,27.0760354475587,10.983514644351464,0.0252037170553787,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,1,2025-08,213,2025,31,2025-W31,0.92,0.92,1.1133333333333333,1.584,1.6514285714285715,3.34,7.92,11.56,17.22845188284519,,16.616339097681582,15.900961353345792,15.422956086870418,69.31380753138075,,65.47987967232278,69.4872260490077,71.77232055849733,36.50255230125524,,131.55528535688552,135.71298875799098,127.82431423692849,0.7417573221757322,,0.7229305634155617,0.628039039803723,0.5684117678149011
2025-08-04,2025,8,4,2025-08,2025,32,2025-W32,216,181,62.84722222222222,False,False,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0,17.024309392265195,7.8,27.8,20.0,60.29834254143646,36,86,50,41.5414364640884,315.02,225.57,110.95243093922652,6.02,0.913756906077348,2.39,37.95877445743415,8.762044198895028,0.0,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,4,2025-08,216,2025,32,2025-W32,0.0,0.0,0.3066666666666667,1.1219999999999999,1.4042857142857144,0.92,5.609999999999999,9.83,17.024309392265195,,16.473684652679072,16.381121477412865,15.850940135389505,60.29834254143646,,67.54144839825614,66.02829806606692,69.03098102181032,41.5414364640884,,27.723036905521052,114.6423988578262,119.23918611275064,0.913756906077348,,0.7178949866534657,0.7181939297911225,0.6442567393597854
2025-08-05,2025,8,5,2025-08,2025,32,2025-W32,217,277,96.18055555555556,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,14.444404332129965,5.3,27.6,22.3,64.79783393501805,30,92,62,26.79194945848376,328.9,222.64,71.5581227436823,5.95,0.798014440433213,2.58,21.38036255522684,6.81826714801444,0.0,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,5,2025-08,217,2025,32,2025-W32,0.0,0.0,0.3066666666666667,0.6679999999999999,1.1314285714285715,0.92,3.34,7.92,14.444404332129965,,16.232388535746782,16.263546203487984,15.853360070160589,64.79783393501805,,64.80332800261175,64.30716309868458,67.50461524592757,26.79194945848376,,34.9453127412758,92.59984839864575,106.69976138750384,0.798014440433213,,0.8178428895620976,0.7761126073514493,0.6931380779327395
2025-08-06,2025,8,6,2025-08,2025,32,2025-W32,218,277,96.18055555555556,True,True,True,True,True,True,True,2.1,2.1,2.06,2.1,-0.04,14.813718411552346,8.4,22.2,13.8,70.08664259927798,43,91,48,134.92880866425992,1068.91,1121.26,323.95927797833934,26.92,0.5769675090252707,1.53,77.84953863076541,9.022202166064982,0.0155637630005715,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,6,2025-08,218,2025,32,2025-W32,2.1,2.1,0.7000000000000001,0.604,1.1014285714285712,2.1,3.02,7.709999999999999,14.813718411552346,,15.427477378649167,15.735835340343906,15.880532875820949,70.08664259927798,,65.06093969191083,67.5017643458129,66.43228098066152,134.92880866425992,,67.75406486227736,48.97797376786138,104.99039320169638,0.5769675090252707,,0.7629129518452772,0.7057333818837762,0.7094216569162995
2025-08-07,2025,8,7,2025-08,2025,32,2025-W32,219,237,82.29166666666666,True,True,True,True,True,True,True,1.2,1.2,1.14,1.2,-0.06,13.40928270042194,11.4,16.5,5.1,83.12658227848101,69,93,24,59.8901687763713,330.72,425.82,159.95962025316456,11.37,0.2687763713080169,0.58,16.09706224073777,10.547088607594937,0.0200366775468737,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,7,2025-08,219,2025,32,2025-W32,1.2,1.2,1.0999999999999999,0.844,0.9485714285714285,3.3,4.22,6.64,13.40928270042194,,14.222468481368082,15.384033343842926,15.648676018487743,83.12658227848101,,72.67035293759234,69.52464177711886,67.8212914815974,59.8901687763713,,73.87030896637167,59.93098313289174,93.97403134769426,0.2687763713080169,,0.5479194402555002,0.6598545098039161,0.6751867024415049
2025-08-08,2025,8,8,2025-08,2025,32,2025-W32,220,270,93.75,True,True,True,True,True,True,True,1.53,1.53,1.51,1.53,-0.02,13.687407407407408,11.3,19.2,7.899999999999999,83.99259259259259,65,94,29,93.57062962962962,923.36,757.92,244.4849259259259,19.8,0.2701111111111111,0.78,25.27446673662551,10.930296296296296,0.0163512846504937,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,8,2025-08,220,2025,32,2025-W32,1.53,1.53,1.61,0.966,0.8214285714285714,4.83,4.83,5.75,13.687407407407408,,13.970136173127232,14.67582444875537,15.11083811564984,83.99259259259259,,79.06860582345053,72.46039878936122,72.08971380001972,93.57062962962962,,96.12986902342027,71.3445985985666,56.90723817790111,0.2701111111111111,,0.3719516638147995,0.5655252675909919,0.5810791988340013
2025-08-09,2025,8,9,2025-08,2025,32,2025-W32,221,280,97.2222222222222,True,True,True,True,True,True,True,1.67,1.67,1.65,1.67,-0.02,13.94,11.3,20.2,8.899999999999999,79.3,51,93,42,99.34532142857142,780.76,834.5,265.0353928571429,22.26,0.3659285714285714,1.11,36.35329154846938,10.19675,0.0168100518070266,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2025,8,9,2025-08,221,2025,32,2025-W32,1.67,1.67,1.4666666666666668,1.3,1.06,4.4,6.5,7.42,13.94,,13.678896702609782,14.058962570302333,14.935367732374576,79.3,,82.13972495702454,76.26073028107392,72.98797163974098,99.34532142857142,,84.26870661152411,82.90537559146321,70.36726667466567,0.3659285714285714,,0.3016053512825664,0.45595960066123664,0.5621874616513234
